question,answer,normalized_aliases,accurate_judgement,logits
A second full moon in a single calendar month is now commonly given what name?," Blue Moon
",['blue moon'],Correct,"[[0.8110781908035278, 0.18892180919647217]]"
To which family of birds does the brambling belong?," Finches
","['carduelidae', 'finch', 'carduelini', 'finches', 'fringillidae', 'true finch', 'finch bird']",Correct,"[[0.6926419734954834, 0.3073580265045166]]"
Who were Cliff Richard's backing group through the 60s?,"22-year-olds
","['drifters now shadows', 'savage song', 'drifters uk', 'shadows band', 'shadows']",Incorrect,"[[0.052618954330682755, 0.9473810195922852]]"
The 'Folketing' is the name of the parliament of which country?," Denmark
","['dinamarca', 'denmarc', 'danimarca', 'mainland denmark', 'denmarke', 'kingdom of denmark', 'danemark', 'danmoerk', 'denmark', 'danska', 'danmork', 'denemarke', 'media of denmark', 'iso 3166 1 dk', 'danish kingdom', 'daenemark', 'kingdomofdenmark', 'administrative divisions of denmark', 'dänemark', 'subdivisions of denmark', 'kongeriget danmark', 'danmörk', 'eastern denmark', 'denmark proper', 'media in denmark']",Correct,"[[0.9233161807060242, 0.07668379694223404]]"
What name is given to the huge growths of algae sometimes seen in polluted lakes and rivers?," Blue-green algae
","['bloom song', 'bloom disambiguation', 'blooms', 'blooming disambiguation', 'blooming', 'bloom', 'bloom album']",Incorrect,"[[0.524394690990448, 0.4756053388118744]]"
Who followed Lloyd George as Prime Minister in 1922?," Bonar Law
","['annie bonar law', 'unknown prime minister', 'bonar law', 'boner law', 'andrew bonar law']",Correct,"[[0.7759445905685425, 0.2240554541349411]]"
Who was the heroine of Jane Austen's novel Northanger Abbey?," Catherine Morland
","['northanger abbey novel', 'isabella thorpe', 'northanger abby', 'catherine morland', 'northanger abbey', 'henry tilney']",Correct,"[[0.8836382627487183, 0.11636175960302353]]"
What was the name of the slumbering princess in the tale of 'Sleeping Beauty'?," Aurora
","['aurora', 'aurora aksnes', 'aurora singer']",Correct,"[[0.8423450589179993, 0.15765489637851715]]"
"In golf, what is the amateur equivalent of the Ryder Cup?","0Walker Cup
","['walker cup', 'walker cup match']",Incorrect,"[[0.6575384140014648, 0.34246155619621277]]"
Name the country which ruled Burundi after Germany?," Belgium
","['cockpit of europe', 'koninkrijk belgie', 'königreich belgien', 'belgië', 'begium', 'konigreich belgien', 'belgie', 'quebec of europe', 'belgio', 'iso 3166 1 be', 'administrative divisions of belgium', 'belgium facts', 'koninkrijk belgië', 'belgique', 'belgium', 'beljam', 'kingdom of belgians', 'blegium', 'belguim', 'belgium belgie', 'belgian', 'belgum', 'beldjike', 'royaume de belgique', 'beligum', 'belgien', 'people of belgium', 'kingdom of belgium', 'koenigreich belgien', 'beljum']",Correct,"[[0.7872777581214905, 0.21272225677967072]]"
Who led a rebellion from Kent against the government of England in 1450?," Jack Cade
","['jack cade', 'jack cade s rebellion', 'rebellion of jack cade']",Correct,"[[0.8370879292488098, 0.1629120260477066]]"
On which Scottish island will you find Fingal’s Cave?," Staffa
","['isle of staffa', 'staffa', 'staffa national nature reserve', 'clamshell cave']",Correct,"[[0.9118099808692932, 0.08819004893302917]]"
In what year was the best foreign film category introduced to the Academy Awards?,"1948
","['one thousand nine hundred and forty eight', '1948']",Correct,"[[0.6270381808280945, 0.3729618489742279]]"
Who was Chancellor of Germany between Helmut Kohl and Angela Merkel?," Gerhard Schroeder
","['gerhard schrôder', 'german chancellor gerhard schroeder', 'gehard schroeder', 'gerhard schroder', 'hiltrud hampel', 'chancellor schröder', 'gerhard schroeder', 'gerhard fritz kurt schroder', 'gerhard fritz kurt schroeder', 'chancellor schroder', 'gerhard schröder', 'gerhard fritz kurt schröder']",Correct,"[[0.8791467547416687, 0.1208532303571701]]"
"The (International Standards Organization) ISO 4217, within which TRY refers to Turkey, provides designations for international?","3-letter currency codes
","['monetary unit', 'curency', 'coin of realm', 'currency transfer rules', 'foreign currency', 'means of exchange', 'currencies', 'market currency', 'currency', 'currancy']",Incorrect,"[[0.4980468451976776, 0.5019530653953552]]"
What is the famous last line of the 1959 comedy film ‘Some Like it Hot’?," “Well, nobody’s perfect!”
",['well nobody s perfect'],Incorrect,"[[0.8770562410354614, 0.12294380366802216]]"
The sea arch known as Durdle Door Ties on the coast of which county?," Dorset
","['dorset england', 'county of dorset', 'dorsetshire', 'dorset', 'dorcet']",Correct,"[[0.8991213440895081, 0.10087861865758896]]"
What was the name of the bear in the Muppet Show?," Fozzie
","['wocka wocka wocka', 'baby fozzie', 'fozzie', 'wocka wocka', 'fozzy bear', 'fozzi bear', 'fozzie bear', 'fonzie bear']",Correct,"[[0.7826625108718872, 0.21733751893043518]]"
"Hors D'Oeuvres, usually consisting of marinated vegetables, or cured meats, are known by what name in Italy?"," Antipasto
","['antipasta', 'anti pasta', 'ante pasto', 'antepasta', 'anti pasto', 'ante pasta', 'antepast', 'antepasto', 'antipasto', 'italian starters', 'antipasti']",Correct,"[[0.8868131041526794, 0.11318691074848175]]"
Which former soap star had a hit in 1993 with This Is It," Martin Kemp
","['danii minogue', 'danielle minogue', 'list of dannii minogue s achievements and awards', 'danni minogue', 'dannii minogue', 'dannii', 'dani minogue', 'dannii minogue filmography', 'danielle jane minogue', 'dannii jane minogue', 'dannii j minogue', 'danielle j minogue']",Incorrect,"[[0.6791787147521973, 0.3208213150501251]]"
"In Italian Commedia del Arte, what was the name of 'Pantaloon's' daughter?"," Columbina
","['columbine disambiguation', 'colombine', 'columbine']",Incorrect,"[[0.5380124449729919, 0.46198755502700806]]"
In which film did George Lazenby star as James Bond?,"007 On Her Majesty's Secret Service
","['on her majesty s secret service', 'on her majesty s secret service disambiguation', 'ohmss', 'on her majestys secret service']",Incorrect,"[[0.6876299977302551, 0.3123700022697449]]"
The Third Mainland (What?) in Lagos is (at the 2010s) Africa's longest?,"11.8 km bridge
","['double deck bridge', 'bidge', 'railroad bridge', 'railway bridge', 'bridge failures', 'bridge railing styles', 'bridge railing', 'bridge building', 'types of bridges', '🌉', 'bridgecraft', 'brigecraft', 'railway bridges', 'bridge railing style', 'bridge engineering', 'bridges', 'bridge structure', 'bridge', 'road bridge', 'rail bridge', 'road bridges', 'bridge abutments', 'bridge failure']",Incorrect,"[[0.4263215959072113, 0.5736784338951111]]"
Which film company logo has a mountain with stars around it?,"20th Century Fox
","['paramount', 'paramount disambiguation']",Incorrect,"[[0.8529354929924011, 0.14706452190876007]]"
"When Ann Jones, of Britain, won the Wimbledon Ladies singles in 1969, who did she beat in the final","	Billy Jean King
","['billie jean moffit', 'billie jean moffit king', 'billie jean moffitt', 'billy jean king', 'billie jean moffitt king', 'billie king', 'billie jean king']",Correct,"[[0.3225259780883789, 0.6774740219116211]]"
Who was depicted on the reverse of the last English pound note?,"19th century engineer Isambard Kingdom Brunel
","['sir isaak newton', 'isaacus newtonus', 'i newton', 'sir issaac newton', 'hannah ayscough', 'newton isaac', 'isaac newton s tooth', 'isaac newton s middle years', 'sir issac newton', 'sir isaac newton', 'isaac newton', 'issac newton', 'newtonian science', 'newton s', 'cultural depictions of isaac newton', 'sir newton', 'isac newton']",Incorrect,"[[0.40262696146965027, 0.5973730087280273]]"
Who wrote the play 'The Glass Menagerie'?," Tennessee Williams
","['androgyne mon amour poems', 'tennesse williams', 'thomas lanier 22tennessee 22 williams', 'tennessee williams', 'tennesee williams', 'thomas lanier williams', 'androgyne mon amour', 'thomas lanier williams iii', 'tenessee williams']",Correct,"[[0.9270997643470764, 0.07290027290582657]]"
"Which play by Alan Bennett, set in Cutlers' Grammar School, Sheffield, in the early 1980s that follows a group of pupils preparing for examinations, premired in London in 2004?"," The History Boys
","['history boys', 'history is just one fucking thing after another']",Correct,"[[0.8250265121459961, 0.17497345805168152]]"
The Isle of Man's 'Laxey Wheel' is the largest water wheel in the world. What name is it known by?,"1854 Lady Isabella
","['lady isabella', 'lady isabella disambiguation']",Incorrect,"[[0.2247353047132492, 0.7752646803855896]]"
Which famous British graffiti artist describes himself as a ‘Quality Vandal’?,"3D
","['cans festival', 'banksey', 'banxy', 'wall and piece', 'robin gunningham', 'banksy', 'banksie']",Incorrect,"[[0.6076632142066956, 0.3923368752002716]]"
What was the nationality of U Thant?," Burmese
","['burmese disambiguation', 'burmese']",Correct,"[[0.7697732448577881, 0.23022675514221191]]"
The Yas Marina Grand Prix circuit is in which country?," United Arab Emirates
","['alu zaly', 'abu dhabi united arab emirates', 'abû zabi', 'capital of united arab emirates', 'abu dabi', 'abu zaby', 'abu dhabi city', 'abou dhabi', 'abu dhaby', 'أبو ظب', 'abu dabhi', 'abu dhabi', 'abu zabi', 'abu ẓaby', 'abu dhabi u e', 'أبوظبي', 'abū z̧aby', 'municipality of abu dhabi city']",Incorrect,"[[0.859663724899292, 0.14033624529838562]]"
Name the fraudulent chairman of Polly Peck who jumped bail and fled to Cyprus in 1993?," Asil Nadir
",['asil nadir'],Correct,"[[0.7704647779464722, 0.22953520715236664]]"
The 'Arab Spring' uprising in Egypt during 2011 was inspired by the 'Jasmine Revolt' which took place in which country?," Tunisia
","['medieval tunisia', 'classical tunisia', 'الجمهورية التونسية', 'tunisie', 'tunnisia', 'iso 3166 1 tn', 'name of tunisia', 'al jumhūriyya at tūnisiyya', 'tunesia', 'republic of tunisia', 'tunisia in middle ages', 'tounes', 'administrative divisions of tunisia', 'tounisiyya', 'tunisa', 'etymology of tunisia', 'tunisian republic', 'ancient tunisia', 'tunisia']",Correct,"[[0.9458011984825134, 0.0541987270116806]]"
Martin Roberts and Lucy Alexander are regular presenters on which BBC T.V. property programme?,"100% Homes
",['homes under hammer'],Incorrect,"[[0.35756751894950867, 0.642432451248169]]"
"Dealing with the movement of particles, to which scientific process does Graham's Law refer?"," Diffusion
","['diffuse', 'diffusion', 'rate of diffusion', 'diffusion rate']",Correct,"[[0.6851073503494263, 0.31489264965057373]]"
Which brand of whisky has an image of Lagopus lagopus scotica on the label?,"100 Pipers
","['grouse whisky', 'famous grouse']",Incorrect,"[[0.5, 0.5]]"
Who first stated that patriotism is the last refuge of a scoundrel?," Samuel Johnson
","['dr samuel johnson', 'doctor johnson', 'johnson samuel', 'samuel johnson', 'great cham of literature', 'johnsonism', 'dr johnson', 'probus brittanicus', 'johnsonian', 'johnsoniana']",Correct,"[[0.8803863525390625, 0.11961366981267929]]"
Give a year in the life of the writer Franz Kafka.,"1883
",['1883 1924'],Incorrect,"[[0.6178585290908813, 0.38214144110679626]]"
Which composer is best known for his works Requiem in D minor and Pavane in F sharp minor?," Gabriel Faure
","['fauré gabriel urbain', 'gabriel urbain fauré', 'gabriel urbain faure', 'gabriel fauré', 'gabriel urbain faur', 'gabriël fauré', 'gabriel faur', 'gabriel faure', 'faure gabriel urbain', 'gabriel foray']",Correct,"[[0.7446563243865967, 0.25534364581108093]]"
What type of hat was famously worn by Jackie Kennedy?,"2-inch brimmed pillbox
","['pillbox', 'pillboxes', 'pillbox disambiguation', 'pill box disambiguation', 'pill boxes', 'pill box']",Incorrect,"[[0.5602526664733887, 0.4397473633289337]]"
Ichthyology is the study of what?," Fish
","['🐟', 'finfish', 'marine fish', 'fishes or fish', 'fisshes', 'sick fish', 'ichthyofauna', 'fishbones', 'fishes', 'inchthyic', 'fush', 'fish vs fishes', 'fishes versus fish', 'fish proteins', 'fish or fishes', 'fish', 'fish biology', 'piscines', 'ichthyoid', 'fin fish', 'fish versus fishes', 'ichthyes', 'fish venoms', 'pisces zoology', 'fish zoology']",Correct,"[[0.9121235609054565, 0.08787643909454346]]"
What was the name of the motel in Tennessee in which Martin Luther King Jr was shot dead in 1968?," Lorraine
","['lorraine', 'national civil rights museum', 'lorraine motel']",Correct,"[[0.7786493301391602, 0.22135069966316223]]"
"""Who wrote """"The Prince and the Pauper"""" and """"A Connecticut Yankee in King Arthur's Court""""?"""," Mark Twain
","['twain mark', 'samuel longhorn clemens', 'samuel l clemens', 'samuel langhorne clemens', 'sl clemens', 'reports of my death are greatly exaggerated', 'sam clemens', 'samuel langhorn clemens', 'soleather', 'twainesque', 'mark twain', 'sam langhorne clemens', 'marc twain', 'samuel longhorne clemens', 'samual clemens', 'sergeant fathom', 'samuel clemens', 'twainian', 'w epaminondas adrastus blab', 'samuel clements', 'thomas jefferson snodgrass']",Correct,"[[0.9049869179725647, 0.09501305222511292]]"
Easter Island belongs to which country?," Chile
","['cxilio', 'etymology of chile', 'republic of chile', 'chilean republic', 'chile', 'name of chile', 'chilé', 'iso 3166 1 cl', 'república de chile', 'state of chile', 'cile']",Correct,"[[0.9351099133491516, 0.06489011645317078]]"
The popular Indonesian sport Pencak Silat is a form of?," Martial art
","['combat arts', 'spirituality in martial arts', 'full contact fighting', 'fighting style', 'martial school', 'combat art', 'martialarts', 'martial artists', 'martial arts', 'martial art', 'martial arts fraud', 'martial artistry', 'fighting system', 'bullshido', 'martial style', 'mcdojo', 'martial science', 'martial arts tournament', 'martial artist', 'point fighting', 'warrior dance', 'martial dance', 'martial arts industry']",Correct,"[[0.801314651966095, 0.19868536293506622]]"
What ancient Sumerian city stood on the banks of the Euphrates River between 3200 and 2300 BC?," Ur
","['ur babylonia', 'gaesh', 'tell el mukayyar', 'ur', 'muqaiyir', 'אור כשדים']",Correct,"[[0.8278281688690186, 0.17217186093330383]]"
What weapon is associated with Darth Vader?," Lightsaber
","['dun möch', 'vaapaad', 'sai tok', 'sun djem', 'sith sabers', 'niman', 'lightsaber', 'shiim', 'form zero', 'jedi weapon', 'light saber', 'lightsabre combat', 'lightsaber duel', 'green lightsaber', 'djem so', 'jar kai', 'lightsaber fighting', 'shii cho', 'double bladed lightsaber', 'light sabre', 'jedi lightsabers', 'psionic spirit blade', 'force beam', 'ataro', 'saber throw', 'lightsaber combat', 'cho mak', 'lightsword', 'saberstaff', 'lightsabre', 'kai kan', 'trispzest', 'makashi', 'soresu', 'light sabers', 'seven forms of lightsaber combat', 'light sabor', 'shiak', 'sai cha', 'lightdagger', 'force fx lightsaber', 'double bladed', 'juyo', 'force fx', 'dun moech', 'krayt pearl', 'vaapad', 'light saber combat', 'dun moch', 'lightsabers', 'light saber fighting', 'lightsaber combatr', 'cho mai', 'form i', 'light dagger', 'lightwhip']",Correct,"[[0.9127477407455444, 0.08725224435329437]]"
