question,answer,normalized_aliases,accurate_judgement,logits
What relation was British monarch Queen Victoria to Prince Albert before their marriage?,"1st cousin
","['2nd cousin once removed', '8th cousin', 'twice removed', '3rd cousin once removed', 'seventh cousin', '7th cousin once removed', '5th cousin once removed', 'fifth cousin once removed', 'second nephew', 'second cousin', 'third cousin twice removed', 'double cousins', 'once removed', 'fourth cousin', '1st cousin', 'third cousin', 'law cousin', 'fourth cousin once removed', 'cousin in law', 'second niece', 'cousinship', 'adversed', 'cousins', 'thrice removed', 'second aunt', '9th cousin once removed', 'first cousins once removed', 'eighth cousin', 'first cousin thrice removed', 'fifth cousin', 'first cousins', 'second cousin twice removed', 'cousins in law', 'cousin thrice removed', 'ninth cousin once removed', 'second cousins', '7th cousin', '1st cousin once removed', 'quaternary marriage', 'ninth cousin', 'cousins second cousins', 'removed cousin', 'cousin once removed', '2nd cousin', 'eighth cousin once removed', '4th cousin', 'cousin three times removed', 'sixth cousin once removed', 'cousin removal', 'consanguinity table', 'seventh cousin once removed', 'first degree cousin', 'first cousin', 'cousin chart', 'cousin', 'step cousin', 'second cousin once removed', '4th cousin once removed', 'double first cousins', 'double first cousin', '6th cousin once removed', 'double cousin', '6th cousin', '3rd cousin', '5th cousin', 'law cousins', 'second uncle', 'sixth cousin', 'cousin twice removed', 'first cousin once removed', '9th cousin', '8th cousin once removed', 'third cousin once removed']",Correct,"[[0.5117166042327881, 0.4882833957672119]]"
"In the animated TV show 'The Simpsons', what was 'Marge Simpson's' maiden name?"," Bouvier
","['augustus jules bouvier 1837 81', 'augustus jules bouvier', 'bouvier']",Correct,"[[0.9130582809448242, 0.08694165199995041]]"
"Which royal house consisted of Henry IV, Henry V and Henry VI?"," Lancaster
","['house of lancaster', 'lancastrianism', 'house lancaster', 'plantagenet house of lancaster']",Incorrect,"[[0.7549149990081787, 0.24508501589298248]]"
Which Middle-Eastern country calls itself The Hashemite Kingdom?," Jordan
","['urdunn', 'kingdom of jordan', 'al mamlakah al', 'languages of jordan', 'h k of jordan', 'jordanian kingdom', 'administrative divisions of jordan', 'jordanie', 'state of jordan', 'الأردن', 'hashemite kingdom of transjordan', 'أردنّ', 'المملكة الأردنّيّة الهاشميّة', 'jordan country', 'urdun', 'ottoman jordon', 'iso 3166 1 jo', 'al urdun', 'jordan', 'al urdunn', 'etymology of jordan', 'hkj', 'hashemite kingdom of jordan']",Correct,"[[0.9775429368019104, 0.022457053884863853]]"
The state of Indiana borders which Great Lake?," Lake Michigan
","['transport in michigan', 'micigan', 'michigan', 'michigan quick trivia', 'economy of michigan', 'politics of michigan', 'míchigan', 'michigan economy', 'education in michigan', 'climate of michigan', 'religion in michigan', 'michigan state', 'transportation in michigan', 'great lakes state', 'demographics of michigan', 'mitchigan', 'water winter wonderland', 'wolverine state', 'michigan u s state', 'state of michigan', 'twenty sixth state', 'weather in michigan', 'mich', '26th state', 'michigan gov', 'michigan united states', 'transit in michigan', 'mi state', 'us mi']",Incorrect,"[[0.9343951344490051, 0.06560483574867249]]"
"""What Scottish poet wrote """"Auld Lang Syne""""?"""," Robert Burns
","['robbie burns', 'rabbie burns', 'robert burns s songs', 'robert burns', 'scotland s favourite son', 'burns poetry', 'bard of ayrshire', 'william burness', 'scotlands favourite son', 'r burns', 'ploughman poet', 'sylvander', 'burns club', 'scotland s favorite son', 'scotlands favorite son', 'burnsian', 'robert burns poet']",Correct,"[[0.9808759689331055, 0.01912403665482998]]"
Vulcan was the Roman equivalent of which Greek god?," Hephaestus
","['hephæstus', 'hêphaistos', 'hephestus', 'haephestus', 'hephaistos', 'hephastus', 'hephaestos', 'haphaestos', 'hephæstos', 'palaimonius', 'hephaestus']",Correct,"[[0.8140527606010437, 0.18594717979431152]]"
Tony Stark is the real name of which super-hero featured in Marvel comics and later films?," Iron Man
","['circuits maximus', 'tony stark', 'iron man iron protocols', 'iron man marvel comics', 'marvel iron man', 'captan iron', 'stark fujikawa', 'iron man titanium', 'iron man', 'iron man comic book', 'stark tony', 'anthony edward 22tony 22 stark', 'anthony edward stark', 'tony starck', 'tony edward stark', 'iron man director of s h i e l d', 'tony starks', 'iron man comics']",Correct,"[[0.9688562154769897, 0.031143832951784134]]"
Who was declared president by both houses of the US Congress because there was no precedent or clear constitutional rule for a vice president to assume the office of president upon the death of his predecessor?," John Tyler
","['tylerism', 'list of judicial appointments made by john tyler', '10th president of united states', 'list of federal judges appointed by john tyler', 'robert tyler', 'accidental president', 'john tyler judicial appointments', 'tenth president of united states', 'john tyler jr', 'letitia tyler semple', 'john tyler', 'president tyler', 'tyler administration', 'whig in name only', 'presidency of john tyler', 'elizabeth tyler', 'tazewell tyler', 'john tyler 1819 1896', 'his accidency', 'john tyler 1819–1896']",Correct,"[[0.8807970285415649, 0.11920291185379028]]"
Who is the current Commissioner of the Metropolitan Police?," Sir Paul Condon
","['bernard hogan howe', 'hogan howe', 'sir bernard hogan howe']",Incorrect,"[[0.5774953365325928, 0.42250463366508484]]"
What is the name of 'Take That's' 2010 album which marked the return to the band of Robbie Williams?," Progress
","['progress', 'progress disambiguation', 'unprogressed', 'progressed', 'progressing', 'procress', 'unprogressing', 'unprogress', 'measuring progress', 'progress album', 'unprogresses', 'progresses']",Correct,"[[0.8902942538261414, 0.10970577597618103]]"
What was the Bronze Age civilisation based on Crete?," Minoan
","['minoan disambiguation', 'minoan']",Correct,"[[0.9529258608818054, 0.047074176371097565]]"
"Choctaw, Lummi, and Otoe are all types of what?"," Native American tribes
","['tribe american indian', 'tribal nation', 'tribe native american', 'native american tribe', 'tribe indian', 'american indian tribe', 'indian tribe', 'native american tribes', 'american indian tribes', 'indian tribes in united states', 'concept of indian tribes in united states']",Correct,"[[0.3830641806125641, 0.6169358491897583]]"
'Cio-Cio San' and her maid 'Suzuki' appear in which Puccini opera?," Madame Butterfly
","['vogliatemi bene', 'un bel di vedremo', 'cio cio san', 'lieutenant pinkerton', 'madame butterfly', 'un bel dì vedremo', 'madam butterfly', 'madama butterfly', 'un bel di', 'b f pinkerton']",Correct,"[[0.9246877431869507, 0.0753123089671135]]"
What was the name of the unit of heat now replaced by the joule?,"1 calorie
","['㎉', 'kcals', 'nutritional calories', 'calorific', 'large calorie', 'nutritional calorie', 'small calorie', 'thermochemical calorie', 'callories', 'calories', 'gigacalorie', 'calory', 'calorie nutrition', '㎈', 'kilogram calorie', 'kilocalorie', 'gram calorie', 'kilocalories', 'thermodynamic calorie', 'calorie counter', 'callory', 'callorie', 'calorie unit', 'calorie', 'kcal', 'calorie per hour']",Incorrect,"[[0.36658975481987, 0.6334102749824524]]"
In which US state is Biscayne Bay?," Florida
","['florida map', 'tourism in florida', 'us fl', 'flordia', 'florida', 'fl state', 'economy of florida', 'floreda', 'florida s', 'floridian peninsula', 'flordida', 'florida usa', 'flowery easter', '27th state', 'florida u s state', 'flórida', 'twenty seventh state', 'sunshine state us', 'florida us state', 'flawda', 'fla', 'florida state', 'state of florida', 'peninsular state', 'sports in florida', 'agriculture in florida', 'florida united states', 'florida redbacks', 'religion in florida']",Correct,"[[0.9358173608779907, 0.06418264657258987]]"
What type of car does Mr. Bean drive,"1976 Mini
","['mini cooper', 'bmc mini', 'mini 1959 2000', 'bl mini', 'morris mini minor', 'morris mascot', 'mini 1275 gt', 'mini clubman mini', 'mini 1275gt', 'austin 850', 'mini original model', 'austin mini cooper s 970', 'morris mini cooper', 'mini convertible', 'mini bmc', 'austin mini seven', 'morris clubman gt', 'bmc cooper s', 'morris cooper s', 'morris mini de luxe', 'morris mini clubman', 'mini hatch 2001 2006', 'rover mini', 'austin partner', 'mg 1275', 'morris mini', 'austin mini cooper', 'morris mini clubman gt', 'mini minor', 'morris cooper', 'bmc ado15', 'austin newmarket', 'mini', 'mini 1000', 'mini traveller', 'mini cooper s', 'wolseley hornet mini', 'morris mini k', 'austin mini cooper s', 'bmc mini cooper s', 'wolseley 1000', 'leyland mini', 'minicooper', 'mini hardtop', 'austin cooper', 'morris mini cooper s', 'morris mini deluxe', 'austin mini van', 'morris 850', 'cooper s', 'austin mini', 'austin cooper s', 'riley elf', 'bmc mini cooper', 'xc 9003', 'riley 1275']",Incorrect,"[[0.2254166156053543, 0.7745833992958069]]"
What colour is the artist's colour called cerulean ?," Blue
","['bluish', 'blae', 'blue', 'blue colour', 'blueishly', 'bluishness', 'bluer', 'caspian blue', 'blueishness', 'orphan blue', 'light blue', 'blue in human culture', 'bluest', 'blueness', '0 0 255', 'rgb 0 0 255', 'bluishly', 'slate blue color', 'list of terms associated with color blue', 'police car blue', 'blue color', 'dark blue color', 'pale blue']",Correct,"[[0.7606506943702698, 0.2393493503332138]]"
The paramilitary group Alpha 66 was formed in Florida to oppose whom?," Fidel Castro
","['castro s', 'fidel alejandro castro', 'fidel catsro', 'phidel castro', 'castrophile', 'fidel casto', 'lina ruz', 'fidelista', 'el commadante', 'fidel castro', 'fidel casro', 'f castro', 'comandante fidel', 'fidel alejandro castro ruz', 'el comandante', 'maximum leader', 'castroist', 'fidél castro', 'fidel castro ruz', 'order of fidelity to people', 'dr castro', 'fidel ruz', 'castrist', 'el lider maximo']",Correct,"[[0.8344069123268127, 0.16559311747550964]]"
The Pacific island of Bora Bora is a dependency of which country?," France
","['belle france', 'etymology of france', 'franciaország', 'la republique française', 'la france', 'france', 'climate of france', 'franciaorszag', 'la republique francaise', 'iso 3166 1 fr', 'france country', 'french republic', 'république francaise', 'republique française', 'la république francaise', 'fracne', 'rain in france', 'le france', 'république française', 'la république française', 'frankreich', 'republic of france', 'people of france', 'ranska', 'franse', 'republique francaise', 'frakkland']",Correct,"[[0.9403530955314636, 0.05964694544672966]]"
Tendring District Council is in which English county? -," Essex
","['wright s green', 'county of essex', 'willow green', 'essex lion', 'wimbish green', 'essex calf', 'fawbert and barnard s school', 'willows green', 'essex', 'essex united kingdom', 'essex england']",Correct,"[[0.8832359910011292, 0.11676400899887085]]"
"Rolo, Aero, Kit Kat, and Roses were all introduced in which decade?","1930s
","['1930–1939', '30s', 'nineteen thirties', '1930 1939', 'thirties', '1930s literature', '1930s decade', '1930s', '1930 s', '6030s']",Correct,"[[0.3849121630191803, 0.6150878667831421]]"
The firm Sterling Cooper featured in the hit TV series Mad Men is located in what part of New York?,"6th Avenue
","['madison avenue', 'madison ave', 'madison avenue manhattan', 'madison avenue new york']",Incorrect,"[[0.4765796959400177, 0.5234203934669495]]"
Sardines and pilchards belong to which family of fish?," Herring
","['two eyed steak', 'herring', 'herring fishery', 'stroemming', 'sild', 'stromming', 'strömming', 'white herring']",Correct,"[[0.596433162689209, 0.4035668671131134]]"
"What is the title of Alex Comfort’s best-selling illustrated manual, first published in October 1972?","1001 Ways To Make Love
",['joy of sex'],Incorrect,"[[0.2523840367794037, 0.7476159334182739]]"
"What candy company is responsible for M&Ms, Milky Way, Snickers, and Twix bars, among others?"," Mars
","['fourth planet', 'mars', 'oblate mars', 'mars surface features', '4th planet', 'marte planet', '2003 opposition of mars', 'mars opposition', 'hydrology of mars', 'planet mars', 'sol e', 'opposition of mars', 'sun e', 'mars orbit', 'physical characteristics of mars', 'sol 4', 'mars planet', 'magnetosphere of mars', 'sol iv']",Correct,"[[0.9005298018455505, 0.09947021305561066]]"
Who was the last British monarch of the House of Hanover," William IV
","['victoria queen of great britain', 'alexandrina victoria von wettin née hanover', 'queen victoria i', 'diamond jubilee of queen victoria', 'we are not amused', 'queen victoria i of united kingdom', 'victoria queen of england', 'victoria i of united kingdom', 'victoria of united kingdom', 'victoria of scotland', 'queen victoria of england', 'victoria regina', 'victoria of great britain and ireland', 'alexandrina victoria von wettin', 'victoria of great britain', 'queen victoria s diamond jubilee', 'alexandrina victoria von wettin nee hanover', 'grandmother of europe', 'alexandrina victoria', 'victoria wettin', 'victoria of united kingdom 1819 1901', 'victoria of britain', 'victoria queen', 'queen alexandrina victoria', 'queen victoria of united kingdom', 'william hamilton criminal', 'victoria of uk', 'her britannic majesty queen victoria', 'list of titles and honours of queen victoria', 'victoria queen of united kingdom', 'victoria of india', 'victoria i', 'queen victoria', 'wedding of queen victoria and prince albert of saxe coburg and gotha', 'victoria of england', 'queen victoria died 1901']",Incorrect,"[[0.8824278712272644, 0.11757213622331619]]"
What event does Maundy Thursday represent?," Last Supper
","['church of jesus christ last supper', 'mystical supper', 'supper last', 'last dinner', 'last supper']",Correct,"[[0.45519861578941345, 0.5448014140129089]]"
What is the name for the Islamic pilgrimage to Mecca?," Hajj
","['al haj', 'hadj', 'hadjj', 'ḥajj', 'hajj flights', 'haj', 'pilgrimage to mecca', 'hajj', 'pilgrimae to mecca', 'greater hajj']",Correct,"[[0.9585376977920532, 0.04146227240562439]]"
"Green, Oolong, Black and Jasmine are all varieties of what?"," Tea
","['gourmet tea', 'cold brewed tea', 'tealeaves', 'tea brewing', 'tea', 'steeped tea', 'peach tea', 'tea plantation', 'instant tea', 'tea mashing', 'tea leaf', 'teamelier', 'tea drink', 'pitewey', 'tea preparation', 'loose tea', 'history of tea in korea', 'lemon tea', 'cup of tea', 'tea stall', 'organic tea', 'alternative tea', 'brewing tea', 'tea leaves', 'indian tea', 'tea leafs', 'tea growing']",Correct,"[[0.9339146018028259, 0.06608538329601288]]"
"When women first got the vote in Britain in 1918, how old did they have to be?","30
","['30', 'thirty']",Correct,"[[0.6959583163261414, 0.30404168367385864]]"
Thomas Hunt Morgan won a Nobel Prize for his studies of inheritance and pioneered the use of which tiny organism?," Drosophila melanogaster
","['fruit fly disambiguation', 'fruitfly', 'fruit fly', 'fruit flies']",Incorrect,"[[0.7634837031364441, 0.23651622235774994]]"
